t,torque_offset_nm,gen_tq_meas_nm,gen_speed_rpm,rot_speed_rpm
5.32,0.0,12392610.0,0.5677934,0.5677934
5.33,0.0,12389570.0,0.5677609,0.5677609
5.34,0.0,12386530.0,0.5677289,0.5677289
5.35,0.0,12383500.0,0.5676971,0.5676971
5.36,0.0,12380460.0,0.5676657,0.5676657
5.37,0.0,12377430.0,0.5676346,0.5676346
5.38,0.0,12374400.0,0.5676039,0.5676039
5.39,0.0,12371370.0,0.5675736,0.5675736
5.4,0.0,12368340.0,0.5675436,0.5675436
5.41,0.0,12365310.0,0.567514,0.567514
5.42,0.0,12362280.0,0.5674848,0.5674848
5.43,0.0,12359260.0,0.5674559,0.5674559
5.44,0.0,12356240.0,0.5674275,0.5674275
5.45,0.0,12353220.0,0.5673994,0.5673994
5.46,0.0,12350200.0,0.5673718,0.5673718
5.47,0.0,12347190.0,0.5673445,0.5673445
5.48,0.0,12344180.0,0.5673177,0.5673177
5.49,0.0,12341170.0,0.5672913,0.5672913
5.5,0.0,12338160.0,0.5672653,0.5672653
5.51,0.0,12335150.0,0.5672398,0.5672398
5.52,0.0,12332150.0,0.5672147,0.5672147
5.53,0.0,12329150.0,0.5671901,0.5671901
5.54,0.0,12326150.0,0.5671659,0.5671659
5.55,0.0,12323160.0,0.5671422,0.5671422
5.56,0.0,12320160.0,0.567119,0.567119
5.57,0.0,12317170.0,0.5670962,0.5670962
5.58,0.0,12314190.0,0.5670741,0.5670741
5.59,0.0,12311200.0,0.5670523,0.5670523
5.6,0.0,12308220.0,0.5670311,0.5670311
5.61,0.0,12305240.0,0.5670105,0.5670105
5.62,0.0,12302270.0,0.5669903,0.5669903
5.63,0.0,12299300.0,0.5669706,0.5669706
5.64,0.0,12296330.0,0.5669516,0.5669516
5.65,0.0,12293360.0,0.566933,0.566933
5.66,0.0,12290400.0,0.566915,0.566915
5.67,0.0,12287450.0,0.5668976,0.5668976
5.68,0.0,12284490.0,0.5668807,0.5668807
5.69,0.0,12281540.0,0.5668644,0.5668644
5.7,0.0,12278600.0,0.5668486,0.5668486
5.71,0.0,12275650.0,0.5668334,0.5668334
5.72,0.0,12272710.0,0.5668188,0.5668188
5.73,0.0,12269780.0,0.5668048,0.5668048
5.74,0.0,12266850.0,0.5667914,0.5667914
5.75,0.0,12263920.0,0.5667785,0.5667785
5.76,0.0,12261000.0,0.5667661,0.5667661
5.77,0.0,12258080.0,0.5667544,0.5667544
5.78,0.0,12255170.0,0.5667433,0.5667433
5.79,0.0,12252260.0,0.5667327,0.5667327
5.8,0.0,12249360.0,0.5667227,0.5667227
5.81,0.0,12246460.0,0.5667133,0.5667133
5.82,0.0,12243560.0,0.5667045,0.5667045
5.83,0.0,12240680.0,0.5666962,0.5666962
5.84,0.0,12237790.0,0.5666885,0.5666885
5.85,0.0,12234910.0,0.5666813,0.5666813
5.86,0.0,12232040.0,0.5666748,0.5666748
5.87,0.0,12229170.0,0.5666687,0.5666687
5.88,0.0,12226300.0,0.5666633,0.5666633
5.89,0.0,12223450.0,0.5666584,0.5666584
5.9,0.0,12220590.0,0.5666541,0.5666541
5.91,0.0,12217750.0,0.5666503,0.5666503
5.92,0.0,12214910.0,0.566647,0.566647
5.93,0.0,12212070.0,0.5666443,0.5666443
5.94,0.0,12209240.0,0.5666421,0.5666421
5.95,0.0,12206420.0,0.5666404,0.5666404
5.96,0.0,12203600.0,0.5666393,0.5666393
5.97,0.0,12200790.0,0.5666386,0.5666386
5.98,0.0,12197980.0,0.5666385,0.5666385
5.99,0.0,12195190.0,0.5666389,0.5666389
6.0,0.0,12192390.0,0.5666398,0.5666398
6.01,0.0,12189610.0,0.5666411,0.5666411
6.02,0.0,12186830.0,0.5666429,0.5666429
6.03,0.0,12184060.0,0.5666453,0.5666453
6.04,0.0,12181290.0,0.5666481,0.5666481
6.05,0.0,12178530.0,0.5666513,0.5666513
6.06,0.0,12175780.0,0.566655,0.566655
6.07,0.0,12173040.0,0.5666592,0.5666592
6.08,0.0,12170300.0,0.5666639,0.5666639
6.09,0.0,12167570.0,0.5666689,0.5666689
6.1,0.0,12164850.0,0.5666744,0.5666744
6.11,0.0,12162140.0,0.5666803,0.5666803
6.12,0.0,12159430.0,0.5666866,0.5666866
6.13,0.0,12156730.0,0.5666934,0.5666934
6.14,0.0,12154040.0,0.5667005,0.5667005
6.15,0.0,12151360.0,0.566708,0.566708
6.16,0.0,12148680.0,0.5667159,0.5667159
6.17,0.0,12146010.0,0.5667242,0.5667242
6.18,0.0,12143350.0,0.5667329,0.5667329
6.19,0.0,12140700.0,0.5667419,0.5667419
6.2,0.0,12138060.0,0.5667513,0.5667513
6.21,0.0,12135430.0,0.5667611,0.5667611
6.22,0.0,12132800.0,0.5667711,0.5667711
6.23,0.0,12130180.0,0.5667816,0.5667816
6.24,0.0,12127570.0,0.5667924,0.5667924
6.25,0.0,12124980.0,0.5668035,0.5668035
6.26,0.0,12122380.0,0.5668148,0.5668148
6.27,0.0,12119800.0,0.5668265,0.5668265
6.28,0.0,12117230.0,0.5668385,0.5668385
6.29,0.0,12114660.0,0.5668508,0.5668508
6.3,0.0,12112110.0,0.5668634,0.5668634
6.31,0.0,12109570.0,0.5668762,0.5668762
6.32,0.0,12107030.0,0.5668893,0.5668893
6.33,0.0,12104500.0,0.5669028,0.5669028
6.34,0.0,12101990.0,0.5669164,0.5669164
6.35,0.0,12099480.0,0.5669303,0.5669303
6.36,0.0,12096980.0,0.5669444,0.5669444
6.37,0.0,12094490.0,0.5669588,0.5669588
6.38,0.0,12092020.0,0.5669734,0.5669734
6.39,0.0,12089550.0,0.5669882,0.5669882
6.4,0.0,12087090.0,0.5670033,0.5670033
6.41,0.0,12084640.0,0.5670185,0.5670185
6.42,0.0,12082200.0,0.5670339,0.5670339
6.43,0.0,12079770.0,0.5670496,0.5670496
6.44,0.0,12077360.0,0.5670654,0.5670654
6.45,0.0,12074950.0,0.5670814,0.5670814
6.46,0.0,12072550.0,0.5670975,0.5670975
6.47,0.0,12070160.0,0.5671139,0.5671139
6.48,0.0,12067790.0,0.5671304,0.5671304
6.49,0.0,12065420.0,0.5671471,0.5671471
6.5,0.0,12063070.0,0.5671639,0.5671639
6.51,0.0,12060720.0,0.5671809,0.5671809
6.52,0.0,12058390.0,0.5671979,0.5671979
6.53,0.0,12056070.0,0.5672152,0.5672152
6.54,0.0,12053760.0,0.5672325,0.5672325
6.55,0.0,12051460.0,0.56725,0.56725
6.56,0.0,12049160.0,0.5672676,0.5672676
6.57,0.0,12046890.0,0.5672853,0.5672853
6.58,0.0,12044620.0,0.5673031,0.5673031
6.59,0.0,12042360.0,0.5673209,0.5673209
6.6,0.0,12040120.0,0.5673389,0.5673389
6.61,0.0,12037880.0,0.5673569,0.5673569
6.62,0.0,12035660.0,0.567375,0.567375
6.63,0.0,12033450.0,0.5673931,0.5673931
6.64,0.0,12031250.0,0.5674114,0.5674114
6.65,0.0,12029060.0,0.5674295,0.5674295
6.66,0.0,12026880.0,0.5674478,0.5674478
6.67,0.0,12024710.0,0.5674661,0.5674661
6.68,0.0,12022560.0,0.5674844,0.5674844
6.69,0.0,12020410.0,0.5675027,0.5675027
6.7,0.0,12018280.0,0.5675211,0.5675211
6.71,0.0,12016160.0,0.5675394,0.5675394
6.72,0.0,12014050.0,0.5675577,0.5675577
6.73,0.0,12011960.0,0.567576,0.567576
6.74,0.0,12009870.0,0.5675943,0.5675943
6.75,0.0,12007800.0,0.5676125,0.5676125
6.76,0.0,12005740.0,0.5676307,0.5676307
6.77,0.0,12003690.0,0.5676488,0.5676488
6.78,0.0,12001650.0,0.5676669,0.5676669
6.79,0.0,11999620.0,0.567685,0.567685
6.8,0.0,11997610.0,0.5677029,0.5677029
6.81,0.0,11995600.0,0.5677209,0.5677209
6.82,0.0,11993610.0,0.5677387,0.5677387
6.83,0.0,11991630.0,0.5677564,0.5677564
6.84,0.0,11989660.0,0.5677741,0.5677741
6.85,0.0,11987710.0,0.5677916,0.5677916
6.86,0.0,11985770.0,0.567809,0.567809
6.87,0.0,11983830.0,0.5678263,0.5678263
6.88,0.0,11981910.0,0.5678436,0.5678436
6.89,0.0,11980000.0,0.5678607,0.5678607
6.9,0.0,11978110.0,0.5678776,0.5678776
6.91,0.0,11976220.0,0.5678944,0.5678944
6.92,0.0,11974350.0,0.567911,0.567911
6.93,0.0,11972490.0,0.5679276,0.5679276
6.94,0.0,11970640.0,0.5679439,0.5679439
6.95,0.0,11968810.0,0.5679601,0.5679601
6.96,0.0,11966980.0,0.5679762,0.5679762
6.97,0.0,11965170.0,0.567992,0.567992
6.98,0.0,11963370.0,0.5680077,0.5680077
6.99,0.0,11961580.0,0.5680232,0.5680232
7.0,0.0,11959800.0,0.5680385,0.5680385
7.01,0.0,11958030.0,0.5680536,0.5680536
7.02,0.0,11956280.0,0.5680685,0.5680685
7.03,0.0,11954540.0,0.5680832,0.5680832
7.04,0.0,11952800.0,0.5680977,0.5680977
7.05,0.0,11951080.0,0.5681119,0.5681119
7.06,0.0,11949380.0,0.5681259,0.5681259
7.07,0.0,11947680.0,0.5681397,0.5681397
7.08,0.0,11946000.0,0.5681533,0.5681533
7.09,0.0,11944320.0,0.5681666,0.5681666
7.1,0.0,11942660.0,0.5681797,0.5681797
7.11,0.0,11941010.0,0.5681925,0.5681925
7.12,0.0,11939370.0,0.5682051,0.5682051
7.13,0.0,11937750.0,0.5682173,0.5682173
7.14,0.0,11936130.0,0.5682294,0.5682294
7.15,0.0,11934530.0,0.5682412,0.5682412
7.16,0.0,11932930.0,0.5682527,0.5682527
7.17,0.0,11931350.0,0.5682639,0.5682639
7.18,0.0,11929780.0,0.5682748,0.5682748
7.19,0.0,11928220.0,0.5682855,0.5682855
7.2,0.0,11926670.0,0.5682958,0.5682958
7.21,0.0,11925140.0,0.5683059,0.5683059
7.22,0.0,11923610.0,0.5683156,0.5683156
7.23,0.0,11922090.0,0.5683251,0.5683251
7.24,0.0,11920590.0,0.5683342,0.5683342
7.25,0.0,11919100.0,0.5683431,0.5683431
7.26,0.0,11917610.0,0.5683516,0.5683516
7.27,0.0,11916140.0,0.5683599,0.5683599
7.28,0.0,11914680.0,0.5683677,0.5683677
7.29,0.0,11913230.0,0.5683753,0.5683753
7.3,0.0,11911790.0,0.5683825,0.5683825
7.31,0.0,11910360.0,0.5683894,0.5683894
7.32,0.0,11908940.0,0.568396,0.568396
7.33,0.0,11907530.0,0.5684022,0.5684022
7.34,0.0,11906130.0,0.5684081,0.5684081
7.35,0.0,11904740.0,0.5684137,0.5684137
7.36,0.0,11903360.0,0.5684189,0.5684189
7.37,0.0,11902000.0,0.5684237,0.5684237
7.38,0.0,11900640.0,0.5684282,0.5684282
7.39,0.0,11899290.0,0.5684323,0.5684323
7.4,0.0,11897950.0,0.5684361,0.5684361
7.41,0.0,11896620.0,0.5684395,0.5684395
7.42,0.0,11895300.0,0.5684426,0.5684426
7.43,0.0,11893990.0,0.5684453,0.5684453
7.44,0.0,11892690.0,0.5684476,0.5684476
7.45,0.0,11891400.0,0.5684496,0.5684496
7.46,0.0,11890120.0,0.5684512,0.5684512
7.47,0.0,11888840.0,0.5684525,0.5684525
7.48,0.0,11887580.0,0.5684533,0.5684533
7.49,0.0,11886320.0,0.5684538,0.5684538
7.5,0.0,11885080.0,0.5684538,0.5684538
7.51,0.0,11883840.0,0.5684536,0.5684536
7.52,0.0,11882620.0,0.568453,0.568453
7.53,0.0,11881400.0,0.5684519,0.5684519
7.54,0.0,11880180.0,0.5684505,0.5684505
7.55,0.0,11878980.0,0.5684487,0.5684487
7.56,0.0,11877790.0,0.5684465,0.5684465
7.57,0.0,11876600.0,0.5684439,0.5684439
7.58,0.0,11875430.0,0.5684409,0.5684409
7.59,0.0,11874260.0,0.5684376,0.5684376
7.6,0.0,11873100.0,0.5684338,0.5684338
7.61,0.0,11871940.0,0.5684297,0.5684297
7.62,0.0,11870800.0,0.5684252,0.5684252
7.63,0.0,11869660.0,0.5684202,0.5684202
7.64,0.0,11868530.0,0.5684149,0.5684149
7.65,0.0,11867400.0,0.5684093,0.5684093
7.66,0.0,11866290.0,0.5684032,0.5684032
7.67,0.0,11865180.0,0.5683967,0.5683967
7.68,0.0,11864080.0,0.5683899,0.5683899
7.69,0.0,11862980.0,0.5683826,0.5683826
7.7,0.0,11861900.0,0.568375,0.568375
7.71,0.0,11860820.0,0.5683669,0.5683669
7.72,0.0,11859740.0,0.5683585,0.5683585
7.73,0.0,11858680.0,0.5683498,0.5683498
7.74,0.0,11857620.0,0.5683406,0.5683406
7.75,0.0,11856560.0,0.568331,0.568331
7.76,0.0,11855510.0,0.568321,0.568321
7.77,0.0,11854470.0,0.5683107,0.5683107
7.78,0.0,11853430.0,0.5683,0.5683
7.79,0.0,11852400.0,0.5682889,0.5682889
7.8,0.0,11851380.0,0.5682774,0.5682774
7.81,0.0,11850360.0,0.5682656,0.5682656
7.82,0.0,11849350.0,0.5682533,0.5682533
7.83,0.0,11848340.0,0.5682407,0.5682407
7.84,0.0,11847340.0,0.5682277,0.5682277
7.85,0.0,11846340.0,0.5682144,0.5682144
7.86,0.0,11845350.0,0.5682006,0.5682006
7.87,0.0,11844360.0,0.5681865,0.5681865
7.88,0.0,11843380.0,0.568172,0.568172
7.89,0.0,11842400.0,0.5681571,0.5681571
7.9,0.0,11841430.0,0.5681419,0.5681419
7.91,0.0,11840460.0,0.5681263,0.5681263
7.92,0.0,11839490.0,0.5681103,0.5681103
7.93,0.0,11838530.0,0.5680941,0.5680941
7.94,0.0,11837580.0,0.5680774,0.5680774
7.95,0.0,11836630.0,0.5680604,0.5680604
7.96,0.0,11835680.0,0.568043,0.568043
7.97,0.0,11834730.0,0.5680253,0.5680253
7.98,0.0,11833790.0,0.5680072,0.5680072
7.99,0.0,11832860.0,0.5679888,0.5679888
8.0,0.0,11831920.0,0.56797,0.56797
8.01,0.0,11830990.0,0.567951,0.567951
8.02,0.0,11830060.0,0.5679315,0.5679315
8.03,0.0,11829140.0,0.5679117,0.5679117
8.04,0.0,11828220.0,0.5678917,0.5678917
8.05,0.0,11827300.0,0.5678712,0.5678712
8.06,0.0,11826380.0,0.5678505,0.5678505
8.07,0.0,11825470.0,0.5678294,0.5678294
8.08,0.0,11824560.0,0.567808,0.567808
8.09,0.0,11823650.0,0.5677863,0.5677863
8.1,0.0,11822740.0,0.5677642,0.5677642
8.11,0.0,11821830.0,0.5677419,0.5677419
8.12,0.0,11820930.0,0.5677192,0.5677192
8.13,0.0,11820030.0,0.5676963,0.5676963
8.14,0.0,11819130.0,0.567673,0.567673
8.15,0.0,11818230.0,0.5676494,0.5676494
8.16,0.0,11817340.0,0.5676255,0.5676255
8.17,0.0,11816440.0,0.5676013,0.5676013
8.18,0.0,11815540.0,0.5675768,0.5675768
8.19,0.0,11814650.0,0.567552,0.567552
8.2,0.0,11813760.0,0.5675269,0.5675269
8.21,0.0,11812870.0,0.5675015,0.5675015
8.22,0.0,11811980.0,0.5674759,0.5674759
8.23,0.0,11811090.0,0.56745,0.56745
8.24,0.0,11810200.0,0.5674239,0.5674239
8.25,0.0,11809310.0,0.5673974,0.5673974
8.26,0.0,11808420.0,0.5673708,0.5673708
8.27,0.0,11807530.0,0.5673438,0.5673438
8.28,0.0,11806640.0,0.5673167,0.5673167
8.29,0.0,11805750.0,0.5672892,0.5672892
8.3,0.0,11804860.0,0.5672616,0.5672616
8.31,0.0,11803970.0,0.5672337,0.5672337
8.32,0.0,11803080.0,0.5672057,0.5672057
8.33,0.0,11802190.0,0.5671774,0.5671774
8.34,0.0,11801300.0,0.5671488,0.5671488
8.35,0.0,11800410.0,0.5671201,0.5671201
8.36,0.0,11799520.0,0.5670912,0.5670912
8.37,0.0,11798620.0,0.5670621,0.5670621
8.38,0.0,11797730.0,0.5670328,0.5670328
8.39,0.0,11796830.0,0.5670033,0.5670033
8.4,0.0,11795930.0,0.5669736,0.5669736
8.41,0.0,11795040.0,0.5669437,0.5669437
8.42,0.0,11794130.0,0.5669137,0.5669137
8.43,0.0,11793230.0,0.5668835,0.5668835
8.44,0.0,11792330.0,0.5668532,0.5668532
8.45,0.0,11791420.0,0.5668227,0.5668227
8.46,0.0,11790510.0,0.566792,0.566792
8.47,0.0,11789600.0,0.5667613,0.5667613
8.48,0.0,11788690.0,0.5667303,0.5667303
8.49,0.0,11787780.0,0.5666993,0.5666993
8.5,0.0,11786860.0,0.566668,0.566668
8.51,0.0,11785940.0,0.5666367,0.5666367
8.52,0.0,11785020.0,0.5666053,0.5666053
8.53,0.0,11784100.0,0.5665737,0.5665737
8.54,0.0,11783170.0,0.5665421,0.5665421
8.55,0.0,11782240.0,0.5665103,0.5665103
8.56,0.0,11781310.0,0.5664784,0.5664784
8.57,0.0,11780370.0,0.5664464,0.5664464
8.58,0.0,11779430.0,0.5664144,0.5664144
8.59,0.0,11778490.0,0.5663822,0.5663822
8.6,0.0,11777540.0,0.56635,0.56635
8.61,0.0,11776600.0,0.5663177,0.5663177
8.62,0.0,11775640.0,0.5662853,0.5662853
8.63,0.0,11774690.0,0.5662528,0.5662528
8.64,0.0,11773730.0,0.5662203,0.5662203
8.65,0.0,11772760.0,0.5661877,0.5661877
8.66,0.0,11771800.0,0.566155,0.566155
8.67,0.0,11770830.0,0.5661223,0.5661223
8.68,0.0,11769850.0,0.5660896,0.5660896
8.69,0.0,11768870.0,0.5660567,0.5660567
8.7,0.0,11767890.0,0.5660239,0.5660239
8.71,0.0,11766900.0,0.565991,0.565991
8.72,0.0,11765910.0,0.565958,0.565958
8.73,0.0,11764920.0,0.5659251,0.5659251
8.74,0.0,11763920.0,0.565892,0.565892
8.75,0.0,11762920.0,0.565859,0.565859
8.76,0.0,11761910.0,0.565826,0.565826
8.77,0.0,11760890.0,0.5657929,0.5657929
8.78,0.0,11759880.0,0.5657598,0.5657598
8.79,0.0,11758850.0,0.5657268,0.5657268
8.8,0.0,11757830.0,0.5656936,0.5656936
8.81,0.0,11756800.0,0.5656605,0.5656605
8.82,0.0,11755760.0,0.5656274,0.5656274
8.83,0.0,11754720.0,0.5655943,0.5655943
8.84,0.0,11753670.0,0.5655611,0.5655611
8.85,0.0,11752620.0,0.565528,0.565528
8.86,0.0,11751560.0,0.5654949,0.5654949
8.87,0.0,11750500.0,0.5654618,0.5654618
8.88,0.0,11749430.0,0.5654287,0.5654287
8.89,0.0,11748360.0,0.5653957,0.5653957
8.9,0.0,11747280.0,0.5653626,0.5653626
8.91,0.0,11746200.0,0.5653297,0.5653297
8.92,0.0,11745110.0,0.5652967,0.5652967
8.93,0.0,11744020.0,0.5652637,0.5652637
8.94,0.0,11742920.0,0.5652309,0.5652309
8.95,0.0,11741810.0,0.5651981,0.5651981
8.96,0.0,11740700.0,0.5651653,0.5651653
8.97,0.0,11739580.0,0.5651326,0.5651326
8.98,0.0,11738460.0,0.5651,0.5651
8.99,0.0,11737340.0,0.5650674,0.5650674
9.0,0.0,11736200.0,0.5650349,0.5650349
9.01,0.0,11735060.0,0.5650024,0.5650024
9.02,0.0,11733920.0,0.5649701,0.5649701
9.03,0.0,11732770.0,0.5649379,0.5649379
9.04,0.0,11731610.0,0.5649058,0.5649058
9.05,0.0,11730450.0,0.5648738,0.5648738
9.06,0.0,11729280.0,0.564842,0.564842
9.07,0.0,11728110.0,0.5648103,0.5648103
9.08,0.0,11726930.0,0.5647787,0.5647787
9.09,0.0,11725740.0,0.5647473,0.5647473
9.1,0.0,11724550.0,0.564716,0.564716
9.11,0.0,11723350.0,0.564685,0.564685
9.12,0.0,11722150.0,0.5646541,0.5646541
9.13,0.0,11720940.0,0.5646235,0.5646235
9.14,0.0,11719720.0,0.564593,0.564593
9.15,0.0,11718500.0,0.5645628,0.5645628
9.16,0.0,11717270.0,0.5645328,0.5645328
9.17,0.0,11716030.0,0.5645031,0.5645031
9.18,0.0,11714790.0,0.5644736,0.5644736
9.19,0.0,11713550.0,0.5644444,0.5644444
9.2,0.0,11712290.0,0.5644155,0.5644155
9.21,0.0,11711040.0,0.5643869,0.5643869
9.22,0.0,11709770.0,0.5643587,0.5643587
9.23,0.0,11708500.0,0.5643307,0.5643307
9.24,0.0,11707220.0,0.5643031,0.5643031
9.25,0.0,11705940.0,0.5642758,0.5642758
9.26,0.0,11704650.0,0.564249,0.564249
9.27,0.0,11703350.0,0.5642225,0.5642225
9.28,0.0,11702050.0,0.5641963,0.5641963
9.29,0.0,11700740.0,0.5641707,0.5641707
9.3,0.0,11699430.0,0.5641454,0.5641454
9.31,0.0,11698110.0,0.5641207,0.5641207
9.32,0.0,11696780.0,0.5640963,0.5640963
9.33,0.0,11695450.0,0.5640724,0.5640724
9.34,0.0,11694110.0,0.5640489,0.5640489
9.35,0.0,11692770.0,0.5640259,0.5640259
9.36,0.0,11691420.0,0.5640035,0.5640035
9.37,0.0,11690060.0,0.5639815,0.5639815
9.38,0.0,11688700.0,0.56396,0.56396
9.39,0.0,11687330.0,0.5639391,0.5639391
9.4,0.0,11685960.0,0.5639187,0.5639187
9.41,0.0,11684580.0,0.5638988,0.5638988
9.42,0.0,11683190.0,0.5638794,0.5638794
9.43,0.0,11681800.0,0.5638607,0.5638607
9.44,0.0,11680410.0,0.5638424,0.5638424
9.45,0.0,11679000.0,0.5638248,0.5638248
9.46,0.0,11677600.0,0.5638077,0.5638077
9.47,0.0,11676180.0,0.5637912,0.5637912
9.48,0.0,11674760.0,0.5637752,0.5637752
9.49,0.0,11673340.0,0.5637599,0.5637599
9.5,0.0,11671910.0,0.5637451,0.5637451
9.51,0.0,11670480.0,0.563731,0.563731
9.52,0.0,11669040.0,0.5637174,0.5637174
9.53,0.0,11667590.0,0.5637044,0.5637044
9.54,0.0,11666140.0,0.563692,0.563692
9.55,0.0,11664690.0,0.5636803,0.5636803
9.56,0.0,11663230.0,0.5636691,0.5636691
9.57,0.0,11661760.0,0.5636587,0.5636587
9.58,0.0,11660290.0,0.5636487,0.5636487
9.59,0.0,11658820.0,0.5636394,0.5636394
9.6,0.0,11657340.0,0.5636307,0.5636307
9.61,0.0,11655850.0,0.5636226,0.5636226
9.62,0.0,11654360.0,0.5636151,0.5636151
9.63,0.0,11652870.0,0.5636083,0.5636083
9.64,0.0,11651370.0,0.563602,0.563602
9.65,0.0,11649870.0,0.5635964,0.5635964
9.66,0.0,11648370.0,0.5635914,0.5635914
9.67,0.0,11646860.0,0.563587,0.563587
9.68,0.0,11645340.0,0.5635832,0.5635832
9.69,0.0,11643820.0,0.56358,0.56358
9.7,0.0,11642300.0,0.5635775,0.5635775
9.71,0.0,11640780.0,0.5635755,0.5635755
9.72,0.0,11639250.0,0.5635741,0.5635741
9.73,0.0,11637720.0,0.5635734,0.5635734
9.74,0.0,11636180.0,0.5635732,0.5635732
9.75,0.0,11634640.0,0.5635737,0.5635737
9.76,0.0,11633100.0,0.5635747,0.5635747
9.77,0.0,11631550.0,0.5635764,0.5635764
9.78,0.0,11630000.0,0.5635787,0.5635787
9.79,0.0,11628450.0,0.5635815,0.5635815
9.8,0.0,11626900.0,0.5635849,0.5635849
9.81,0.0,11625340.0,0.5635889,0.5635889
9.82,0.0,11623780.0,0.5635936,0.5635936
9.83,0.0,11622220.0,0.5635988,0.5635988
9.84,0.0,11620650.0,0.5636045,0.5636045
9.85,0.0,11619080.0,0.5636109,0.5636109
9.86,0.0,11617510.0,0.5636178,0.5636178
9.87,0.0,11615940.0,0.5636253,0.5636253
9.88,0.0,11614370.0,0.5636333,0.5636333
9.89,0.0,11612790.0,0.5636419,0.5636419
9.9,0.0,11611220.0,0.5636511,0.5636511
9.91,0.0,11609640.0,0.5636609,0.5636609
9.92,0.0,11608060.0,0.5636712,0.5636712
9.93,0.0,11606480.0,0.563682,0.563682
9.94,0.0,11604900.0,0.5636934,0.5636934
9.95,0.0,11603310.0,0.5637053,0.5637053
9.96,0.0,11601730.0,0.5637178,0.5637178
9.97,0.0,11600140.0,0.5637308,0.5637308
9.98,0.0,11598550.0,0.5637444,0.5637444
9.99,0.0,11596970.0,0.5637584,0.5637584
10.0,0.0,11595380.0,0.563773,0.563773
10.01,0.19380927832692185,11593790.0,0.5637882,0.5637882
10.02,1.5482368128483948,11592200.0,0.5638039,0.5638039
10.03,5.217373518694738,11590620.0,0.56382,0.56382
10.04,12.347436971778516,11589030.0,0.5638367,0.5638367
10.05,24.075950390241957,11587450.0,0.5638539,0.5638539
10.06,41.530929450988296,11585880.0,0.5638715,0.5638715
10.07,65.83007730711195,11584300.0,0.5638897,0.5638897
10.08,98.07998816735773,11582740.0,0.5639083,0.5639083
10.09,139.37535979406493,11581190.0,0.5639275,0.5639275
10.1,190.7982152711396,11579640.0,0.5639471,0.5639471
10.11,253.41713438860907,11578110.0,0.5639672,0.5639672
10.12,328.286494985184,11576590.0,0.5639878,0.5639878
10.13,416.44572458501943,11575080.0,0.5640088,0.5640088
10.14,518.9185626593795,11573590.0,0.5640303,0.5640303
10.15,636.7123338387539,11572110.0,0.5640523,0.5640523
10.16,770.817232394825,11570650.0,0.5640747,0.5640747
10.17,922.2056183064876,11569210.0,0.5640976,0.5640976
10.18,1091.8313252179862,11567780.0,0.5641209,0.5641209
10.19,1280.6289805913905,11566380.0,0.5641447,0.5641447
10.2,1489.5133383495574,11565000.0,0.5641689,0.5641689
10.21,1719.378624299637,11563640.0,0.5641935,0.5641935
10.22,1971.0978946206003,11562300.0,0.5642186,0.5642186
10.23,2245.5224076928102,11560990.0,0.5642442,0.5642442
10.24,2543.481009539763,11559700.0,0.5642701,0.5642701
10.25,2865.7795331469783,11558440.0,0.5642964,0.5642964
10.26,3213.200211915577,11557200.0,0.5643231,0.5643231
10.27,3586.501107501605,11556000.0,0.5643502,0.5643502
10.28,3986.4155522853175,11554820.0,0.5643778,0.5643778
10.29,4413.651606707776,11553670.0,0.5644057,0.5644057
10.3,4868.891531705145,11552550.0,0.5644339,0.5644339
10.31,5352.7912764635375,11551470.0,0.5644626,0.5644626
10.32,5865.979981711791,11550410.0,0.5644916,0.5644916
10.33,6409.059498759507,11549390.0,0.564521,0.564521
10.34,6982.603924483304,11548410.0,0.5645507,0.5645507
10.35,7587.159152455135,11547450.0,0.5645807,0.5645807
10.36,8223.242440399765,11546540.0,0.5646111,0.5646111
10.37,8891.341994160897,11545650.0,0.5646418,0.5646418
10.38,9591.916568348084,11544810.0,0.5646728,0.5646728
10.39,10325.395083828129,11544000.0,0.5647041,0.5647041
10.4,11092.176262219631,11543220.0,0.5647358,0.5647358
10.41,11892.628277537378,11542490.0,0.5647677,0.5647677
10.42,12727.08842512984,11541800.0,0.5647999,0.5647999
10.43,13595.862808042708,11541140.0,0.5648324,0.5648324
10.44,14499.226040934545,11540520.0,0.5648651,0.5648651
10.45,15437.420971662508,11539940.0,0.5648981,0.5648981
10.46,16410.658420648535,11539400.0,0.5649314,0.5649314
10.47,17419.11693812734,11538910.0,0.5649649,0.5649649
10.48,18462.942579373015,11538450.0,0.5649986,0.5649986
10.49,19542.248697987372,11538030.0,0.5650326,0.5650326
10.5,20657.11575733098,11537660.0,0.5650668,0.5650668
10.51,21807.591160166292,11537320.0,0.5651012,0.5651012
10.52,22993.689096575705,11537030.0,0.5651358,0.5651358
10.53,24215.390410208758,11536780.0,0.5651706,0.5651706
10.54,25472.642482905074,11536570.0,0.5652056,0.5652056
10.55,26765.359137731644,11536400.0,0.5652409,0.5652409
10.56,28093.420560463517,11536280.0,0.5652762,0.5652762
10.57,29456.673239533495,11536190.0,0.5653117,0.5653117
10.58,30854.9299244609,11536150.0,0.5653474,0.5653474
10.59,32287.969602768826,11536150.0,0.5653832,0.5653832
10.6,33755.53749538709,11536190.0,0.5654191,0.5654191
10.61,35257.34507053119,11536270.0,0.5654553,0.5654553
10.62,36793.07007603972,11536390.0,0.5654914,0.5654914
