t,YawBrTAyp,YawBrTAxp,HSShftTq
2.9899999999999802,0.10148600246219554,-0.07269825744037918,20625.085508395405
2.99999999999998,0.09773329776234127,-0.07064336243754903,20822.08143208883
3.00999999999998,0.09395809034531577,-0.0685821378845325,21005.0122725919
3.0199999999999796,0.0901612269262645,-0.06651202213457916,21167.34400925281
3.0299999999999794,0.08634368007007112,-0.06443048823688388,21303.44697540913
3.039999999999979,0.08250770785725862,-0.06233551068458835,21408.79059275693
3.049999999999979,0.07865124959138702,-0.06022331831143367,21480.09185507907
3.0599999999999787,0.07477699732101901,-0.05809307107037425,21515.414999208417
3.0699999999999785,0.07088548526384382,-0.05594291047780614,21514.217709530083
3.0799999999999783,0.0669773954315766,-0.053770989197926757,21477.344251544888
3.089999999999978,0.06305410345454526,-0.05157794271357947,21406.966415444855
3.099999999999978,0.05911757870118034,-0.04936413968124227,21306.475420263818
3.1099999999999777,0.05516612077158585,-0.047127886422530296,21180.330493621048
3.1199999999999775,0.05120249896902153,-0.04487188296257073,21033.869784372262
3.1299999999999772,0.047227284239918475,-0.04259764022268521,20873.091652949774
3.139999999999977,0.043241273270859415,-0.0403069271355509,20704.4161470251
3.149999999999977,0.03934678066827407,-0.03743389024313953,20534.43529555164
3.1599999999999766,0.03524098568394988,-0.03568277928018061,20369.659421476914
3.1699999999999764,0.03126157810482521,-0.03317015657681783,20216.27558223211
3.179999999999976,0.02724157206045351,-0.030841752801962385,20079.919696255285
3.189999999999976,0.023216072837501135,-0.02851372473990526,19965.475313303315
3.1999999999999758,0.01918400408785125,-0.02618717593118238,19876.904611567854
3.2099999999999755,0.015147772422823514,-0.023866730753753895,19817.116690558738
3.2199999999999753,0.011107441486063869,-0.021555087893275815,19787.879352558244
3.229999999999975,0.007064374976704727,-0.019254018477581944,19789.77432409205
3.239999999999975,0.0030187802264180054,-0.01696692530233981,19822.199061865373
3.2499999999999747,-0.0010274558075541742,-0.014695759802220557,19883.412548942582
3.2599999999999745,-0.005074845781878881,-0.012439922036199497,19970.623194187585
3.2699999999999743,-0.00912108113940288,-0.010202757483670197,20080.114808249677
3.279999999999974,-0.013166865078101145,-0.007983136376627141,20207.40484966498
3.289999999999974,-0.017211412847263557,-0.005780389809302591,20347.428007211824
3.2999999999999736,-0.021253030349038162,-0.003595963352904258,20494.738831890816
3.3099999999999734,-0.025291760360224052,-0.0014279325736835605,20643.724185473842
3.319999999999973,-0.029326704610516598,0.0007244707779225359,20788.818206344116
3.329999999999973,-0.03335697825362897,0.0028627158369386612,20924.710869941748
3.3399999999999728,-0.037381738073145494,0.004986470722316344,21046.54313434884
3.3499999999999726,-0.04140112753796205,0.007098425050081546,21150.08111283635
3.3599999999999723,-0.045414406678011304,0.009197086791505696,21231.863308501648
3.369999999999972,-0.049420524203348935,0.011282380224645698,21289.315802521138
3.379999999999972,-0.053420765282681915,0.013353230588520072,21320.831868960144
3.3899999999999717,-0.05741494432477284,0.015406577864519487,21325.81340494513
3.3999999999999715,-0.0614029171246496,0.01744282248654573,21304.673554334353
3.4099999999999713,-0.0653806402691938,0.019474088389007216,21258.80151920126
3.419999999999971,-0.06934135929566312,0.021516154828920823,21190.49081075533
3.429999999999971,-0.07328345827817406,0.023574021491219913,21102.8352038371
3.4399999999999706,-0.07721006721183687,0.025618101554254143,20999.59657757038
3.4499999999999704,-0.0811213282894248,0.027645916530651928,20885.049885436783
3.45999999999997,-0.08500716724088427,0.029762891689125177,20763.812107569865
3.46999999999997,-0.08888164810521644,0.03178538465568737,20640.661605704598
3.47999999999997,-0.09273303089840877,0.03384997471616815,20520.354626730183
3.4899999999999696,-0.09656480410195334,0.035899991047425035,20407.447013186487
3.4999999999999694,-0.1003757449020068,0.03794114974306711,20306.126109931214
3.509999999999969,-0.1041651011420906,0.03997030248315737,20220.060310508445
3.519999999999969,-0.10793272224704681,0.04198541221577071,20152.271271443282
3.5299999999999687,-0.11167847705232731,0.04398427693591994,20105.032591586907
3.5399999999999685,-0.1153994684882796,0.045963569196488974,20079.79869394403
3.5499999999999683,-0.11909720245326508,0.0479207798822053,20077.166658664955
3.559999999999968,-0.12277004204610344,0.04985433662430031,20096.869922910046
3.569999999999968,-0.12641763024839875,0.051762697819012195,20137.805710038385
3.5799999999999677,-0.1300393076309634,0.05364448925627985,20198.09295427302
3.5899999999999674,-0.13363448320201748,0.05550069841995425,20275.158415054073
3.5999999999999672,-0.13720231150718049,0.05732768479237911,20365.847323909464
3.609999999999967,-0.14074227420759464,0.05912758586769554,20466.553467941954
3.619999999999967,-0.14425372375545684,0.060900101248177754,20573.364117951303
3.6299999999999666,-0.14773623193911728,0.06264571279013752,20682.21328612598
3.6399999999999664,-0.15118910570045616,0.06436527059696034,20789.03829733089
3.649999999999966,-0.15461127478009126,0.0660599942122968,20889.932274131483
3.659999999999966,-0.15800271185965628,0.06773131021670377,20981.28877719761
3.6699999999999657,-0.1613623595754842,0.0693803777575018,21059.931306633032
3.6799999999999655,-0.1646898542301191,0.07100856080328308,21123.22490107986
3.6899999999999653,-0.16798436917389442,0.07261732336958217,21169.1645562446
3.699999999999965,-0.17124536605383606,0.07420783691394568,21196.43834286734
3.709999999999965,-0.17445521487201965,0.07640378525078731,21204.464269155138
3.7199999999999647,-0.1776666666515956,0.07734207011002958,21193.395416427884
3.7299999999999645,-0.1808179027153622,0.07909015489006044,21164.10219056615
3.7399999999999642,-0.18393912591869507,0.08061682108899815,21118.124044614447
3.749999999999964,-0.18702372107086607,0.08212708781308305,21057.59872925097
3.759999999999964,-0.19007177449053536,0.08362224885362766,20985.170130504077
3.7699999999999636,-0.19308185024269373,0.08510117702676546,20903.878527096345
3.7799999999999634,-0.1960534382362142,0.08656246142817912,20817.038215844415
3.789999999999963,-0.19898593797799216,0.08800418884547484,20728.107527621894
3.799999999999963,-0.20187863222977193,0.08942596090621345,20640.55536049816
3.8099999999999627,-0.20473068025127344,0.09082727478053554,20557.73048049241
3.8199999999999625,-0.2075429635857518,0.09220345774844092,20482.737707350097
3.8299999999999623,-0.21031345818695324,0.09355545595259811,20418.325680323986
3.839999999999962,-0.21304207330496683,0.09488061353001688,20366.79023005257
3.849999999999962,-0.21572942809309212,0.09618031179265918,20329.89694732476
3.8599999999999617,-0.21837301272522655,0.09744719022518651,20308.825031068816
3.8699999999999615,-0.22097344429353713,0.09868381340526033,20304.134252756325
3.8799999999999613,-0.2235306566281498,0.09988764817566567,20315.756397777925
